x,y,z,yaw,pitch,roll,q1_in,q2_in,q3_in,q4_in,q5_in,q6_in,q1_out,q2_out,q3_out,q4_out,q5_out,q6_out
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.5349,0.3695,-0.7036,-0.0,1.7897,3.169,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.6914,0.488,-0.6162,-0.0042,1.7602,3.3139,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.6683,0.459,-0.8005,-0.0046,1.7168,3.3143,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.6498,0.3867,-0.6598,-0.1,1.8726,3.2679,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.6833,0.3027,-0.8048,-0.037,1.8537,3.2157,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.7192,0.3331,-0.7283,-0.1042,1.7484,3.3376,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.6769,0.3104,-0.733,0.0151,1.8565,3.3088,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.6105,0.3163,-0.6429,0.0331,1.7844,3.3165,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.5643,0.445,-0.7252,0.0014,1.7199,3.3022,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.631,0.3232,-0.6955,-0.1293,1.8896,3.1937,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.6747,0.4501,-0.7993,-0.1279,1.7477,3.1665,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.5842,0.3708,-0.6883,0.028,1.8446,3.2568,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.5424,0.3265,-0.7425,0.0088,1.725,3.2413,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.5495,0.3408,-0.7527,-0.0636,1.7995,3.3446,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.6339,0.3156,-0.724,0.0315,1.8196,3.2297,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
-433.6357,-240.8135,1071.7423,1.3879,-1.4089,-0.9203,-2.6825,0.4869,-0.7885,-0.0339,1.8119,3.234,-2.6253,0.3885,-0.7133,-0.0563,1.7973,3.2528
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.4495,0.1616,0.7454,1.4083,-1.0499,0.7215,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.2897,0.2891,0.715,1.3536,-1.0137,0.7725,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.3689,0.2515,0.6743,1.4587,-1.0705,0.8205,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.3582,0.2106,0.8133,1.3066,-0.9663,0.671,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.2543,0.1813,0.7998,1.3179,-1.0781,0.8217,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.3144,0.1791,0.7966,1.3434,-1.0158,0.7427,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.2596,0.2995,0.8296,1.4659,-1.078,0.741,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.4191,0.2519,0.7454,1.4348,-0.9852,0.6997,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.2909,0.2944,0.744,1.4032,-0.9393,0.7423,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.2565,0.2505,0.7794,1.3279,-0.9049,0.7076,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.3454,0.2853,0.7045,1.3215,-0.9684,0.8395,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.3792,0.2779,0.7946,1.3311,-1.015,0.7953,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.3983,0.1896,0.8077,1.3228,-1.0348,0.828,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.3052,0.2038,0.7071,1.4415,-0.9192,0.7854,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.3664,0.1594,0.7409,1.4738,-1.049,0.6825,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.3999,0.297,0.7143,1.4362,-0.9198,0.7179,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.2814,0.2893,0.7951,1.3762,-0.9509,0.6992,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.3386,0.2348,0.7359,1.339,-1.0693,0.7447,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.2963,0.2686,0.7402,1.4711,-1.0125,0.7012,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
1239.1786,-529.6456,910.3952,0.8825,-0.984,0.6724,-0.3025,0.2148,0.6745,1.4483,-0.9774,0.6929,-0.3521,0.2303,0.7513,1.3866,-0.9873,0.7431
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.6801,0.1564,1.0836,0.8991,-0.2462,3.9207,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.6661,0.2359,0.9796,0.9751,-0.1374,3.8976,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.662,0.1988,1.026,0.9164,-0.2198,3.8802,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.6795,0.1815,1.0382,0.9572,-0.1918,3.9433,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.761,0.064,1.0904,0.9557,-0.104,4.0204,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.6221,0.1856,1.0202,0.9145,-0.1774,3.9111,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.7095,0.1699,0.9101,0.8374,-0.1487,3.9812,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.6271,0.2432,0.9227,0.8703,-0.2039,3.8404,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.6038,0.1992,0.9202,1.016,-0.2921,3.9639,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.7195,0.1825,0.9517,0.8921,-0.2774,3.942,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.6484,0.2031,0.9199,0.9696,-0.2774,3.9446,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.7306,0.0798,1.054,0.8907,-0.2316,3.9312,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.7032,0.2308,1.0001,0.8696,-0.1555,3.959,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.6413,0.1667,1.0551,0.9248,-0.1333,3.9436,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.7334,0.1518,1.0767,0.8599,-0.1467,3.9635,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.7451,0.1554,1.0071,0.9081,-0.1369,3.8764,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.7826,0.0936,0.9465,0.9806,-0.1885,3.993,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.6186,0.1427,0.9629,0.8358,-0.1249,3.8701,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.6484,0.2144,0.9308,0.9879,-0.2426,4.0102,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1323.5573,-615.4557,851.9603,1.9439,0.1979,-1.0297,-2.6598,0.0947,1.0245,0.9185,-0.2697,3.8378,-2.6969,0.1565,1.0001,0.9298,-0.2039,3.926
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.9786,0.5507,0.3767,3.1646,0.9389,-2.6085,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.9348,0.6387,0.475,3.0688,0.8065,-2.4329,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.9666,0.5469,0.4718,3.1707,0.8756,-2.5173,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.8363,0.6491,0.4638,3.2239,0.7687,-2.4766,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.9476,0.4933,0.3263,3.0441,0.9465,-2.4787,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.9079,0.4937,0.358,3.1849,0.8832,-2.5793,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.8654,0.5844,0.4769,3.1091,0.8446,-2.5138,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.921,0.6745,0.3301,3.1729,0.7872,-2.6038,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.9726,0.6272,0.3214,3.1386,0.8821,-2.5959,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.838,0.6319,0.328,3.1257,0.9489,-2.5877,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.8095,0.6542,0.3109,3.1157,0.9434,-2.5674,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.9355,0.5933,0.4534,3.0542,0.8737,-2.4506,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.9667,0.5616,0.492,3.11,0.8512,-2.5828,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.9725,0.6076,0.4415,3.0961,0.9281,-2.4995,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.8899,0.5967,0.4317,3.0368,0.9298,-2.6196,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.823,0.6673,0.2991,3.1334,0.8043,-2.6072,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.8876,0.5495,0.2977,3.227,0.7941,-2.4837,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.8734,0.6119,0.4602,3.1651,0.7965,-2.4685,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.9653,0.5125,0.312,3.0432,0.8092,-2.5436,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1187.1107,-306.3919,727.4718,-2.2834,0.1099,0.0661,-2.8835,0.6319,0.4654,3.2208,0.8206,-2.5455,-2.8896,0.5872,0.3957,3.1309,0.855,-2.5325
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-2.9783,-0.0293,1.0926,2.0763,1.0711,6.7085,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-2.9752,-0.1001,0.9414,2.187,1.0851,6.7669,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-2.938,-0.1912,0.9534,2.2133,1.0789,6.8052,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-2.9518,-0.0506,1.1202,2.1856,1.2042,6.8001,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-2.998,0.0038,1.005,2.1558,1.1652,6.7834,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-2.9091,-0.1705,0.9966,2.1833,1.1982,6.7277,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-2.9,-0.1642,0.9421,2.1447,1.1055,6.6945,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-3.053,0.0044,0.9832,2.1173,1.0958,6.8034,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-2.9127,-0.0177,1.0103,2.0655,1.1928,6.8575,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-3.0442,-0.0487,0.9588,2.1461,1.1013,6.718,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-3.0812,-0.1752,0.9959,2.0579,1.1933,6.7999,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-3.0399,-0.1097,0.9435,2.2138,1.2036,6.7022,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-3.0162,-0.0316,1.1289,2.042,1.1277,6.677,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-2.9915,-0.1678,0.9613,2.0346,1.1619,6.6938,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-2.9571,-0.1889,1.0233,2.2123,1.0628,6.6846,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-2.9287,-0.0798,1.06,2.1019,1.2228,6.8214,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-3.082,-0.0114,1.1266,2.1214,1.0534,6.7582,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-2.8865,-0.1733,1.0893,2.1443,1.1484,6.7536,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-2.9503,-0.0239,1.0608,2.1,1.2384,6.8536,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-1289.4311,-271.1292,1179.1777,0.0967,0.0067,0.8863,-2.9503,-0.0708,1.1254,2.1786,1.1599,6.755,-2.9843,-0.094,1.0357,2.1318,1.1521,6.7617
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.4004,-1.0107,-0.5007,-2.0003,1.5052,1.6675,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.2823,-0.9575,-0.5586,-2.0518,1.5879,1.6623,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.3983,-0.9547,-0.3691,-2.0372,1.4034,1.6982,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.2082,-0.9687,-0.4479,-1.9854,1.428,1.8296,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.2401,-0.9418,-0.3909,-2.0758,1.5085,1.7863,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.3273,-1.041,-0.4763,-1.9658,1.4352,1.7835,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.2164,-0.9365,-0.5243,-1.9061,1.5871,1.798,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.2812,-0.9737,-0.537,-1.9019,1.4378,1.7986,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.2391,-0.992,-0.4822,-1.9099,1.3941,1.7512,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.3802,-0.9285,-0.4375,-1.9713,1.5909,1.7323,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.3242,-0.9397,-0.5182,-2.0232,1.4347,1.8331,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.3788,-0.9938,-0.3963,-2.0756,1.4412,1.7767,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.2473,-0.9478,-0.4531,-1.9998,1.4232,1.8078,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.3031,-1.1017,-0.4741,-1.8768,1.4026,1.7495,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.2491,-1.0693,-0.4159,-1.8877,1.4124,1.6991,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.3984,-1.003,-0.5504,-2.0265,1.4365,1.7889,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.3424,-1.0639,-0.452,-1.8909,1.5267,1.8301,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.3835,-1.0021,-0.5414,-1.927,1.4579,1.8079,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.3508,-0.9809,-0.507,-2.0407,1.4349,1.6621,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
-393.9887,40.7316,1251.4589,-2.1099,-1.1742,-3.0377,-0.3208,-1.0534,-0.387,-1.9433,1.5105,1.6572,-0.3009,-1.0131,-0.4636,-1.9765,1.4916,1.7497
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,1.8795,-1.3585,0.9726,-2.5415,1.9523,-5.5674,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,2.0219,-1.4499,0.8911,-2.4995,2.0663,-5.7431,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,1.8519,-1.2615,0.9461,-2.4926,1.9703,-5.6812,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,2.0175,-1.4513,0.8451,-2.6234,2.0701,-5.6067,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,1.9226,-1.3958,0.8545,-2.536,1.9259,-5.604,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,1.9818,-1.2768,0.8389,-2.6087,2.0415,-5.6643,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,1.9177,-1.3958,0.9047,-2.5861,2.0803,-5.6798,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,1.8477,-1.4476,0.9178,-2.5222,2.0586,-5.6702,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,2.0233,-1.2628,0.9989,-2.5602,1.9602,-5.6618,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,1.9621,-1.3444,0.9092,-2.6319,1.9503,-5.5628,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,1.8947,-1.2997,0.8803,-2.4843,1.9005,-5.7245,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,2.0098,-1.3755,0.8222,-2.6185,2.0847,-5.6898,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,2.032,-1.4066,0.8178,-2.4961,1.9108,-5.7111,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,1.9591,-1.3384,0.915,-2.4993,1.9854,-5.5816,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,1.8962,-1.4187,0.8861,-2.497,1.9094,-5.5994,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,1.9545,-1.2785,0.8687,-2.5718,2.0336,-5.7525,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,1.8924,-1.3129,0.947,-2.5464,2.0464,-5.5962,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,1.8633,-1.259,0.8054,-2.5645,2.0932,-5.727,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,2.0175,-1.4188,0.9633,-2.6301,2.0513,-5.6944,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
118.0074,-189.7447,1923.0833,1.5854,0.4137,2.4559,1.9524,-1.3473,1.0035,-2.5733,2.0704,-5.653,1.9417,-1.3533,0.9036,-2.5793,1.9992,-5.6533
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.0963,0.7441,0.0139,0.19,-0.1786,6.5386,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.1525,0.7341,-0.0391,0.071,-0.299,6.3915,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.1857,0.8311,-0.0942,0.0758,-0.1696,6.5159,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.0663,0.7065,-0.0562,0.1848,-0.2509,6.4126,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.2031,0.7374,-0.0002,0.1739,-0.3266,6.4009,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
432.068,981.2725,764.5889,1.5735,0.4526,0.2339,1.1751,0.7211,0.0874,0.0982,-0.2709,6.5121,1.1593,0.7459,0.0018,0.1686,-0.2468,6.4903
